transaction_id,user_id,transaction_timestamp,transaction_type,amount,status,failure_reason,payment_partner
546423,136774,2026-03-13 11:16:37,Mobile Recharge,128.39,success,,ICICIPay
546424,136775,2026-04-03 21:58:24,Bill Payment,182.82,success,,SBIPay
546425,136775,2026-04-16 22:18:03,Wallet Transfer,571.23,success,,AxisPay
546426,136775,2026-04-12 12:37:52,UPI,1832.02,success,,AxisPay
546427,136775,2026-04-02 20:25:45,Wallet Transfer,149.81,success,,SBIPay
546428,136775,2026-04-03 21:44:49,Mobile Recharge,190.22,success,,PartnerX
546429,136777,2026-04-12 10:53:08,Wallet Transfer,134.03,success,,HDFCPay
546430,136777,2026-04-01 12:00:24,UPI,64.15,success,,PartnerX
546431,136779,2026-05-08 13:59:13,Wallet Transfer,165.4,success,,ICICIPay
546432,136779,2026-04-25 11:10:25,Mobile Recharge,426.95,success,,AxisPay
546433,136779,2026-04-22 23:55:58,UPI,163.58,success,,AxisPay
546434,136779,2026-04-24 15:28:56,Mobile Recharge,50.74,success,,HDFCPay
546435,136779,2026-04-24 21:41:30,UPI,1604.62,success,,ICICIPay
546436,136780,2026-01-11 11:36:20,Mobile Recharge,442.91,failed,timeout,AxisPay
546437,136780,2026-01-09 16:54:28,Wallet Transfer,279.07,success,,SBIPay
546438,136780,2026-01-18 12:34:23,Wallet Transfer,226.41,success,,SBIPay
546439,136780,2026-01-24 22:58:42,Bill Payment,350.76,success,,HDFCPay
546440,136780,2026-02-09 02:07:43,Wallet Transfer,417.61,success,,ICICIPay
546441,136780,2026-01-09 15:17:54,Wallet Transfer,113.62,success,,AxisPay
546442,136780,2026-01-09 00:32:39,Mobile Recharge,428.6,success,,SBIPay
546443,136780,2026-01-11 22:30:53,Merchant Payment,251.98,failed,bank_declined,SBIPay
546444,136780,2026-01-21 22:37:19,UPI,357.93,success,,HDFCPay
546445,136780,2026-01-24 17:08:57,Wallet Transfer,188.97,success,,SBIPay
546446,136781,2026-04-21 08:50:40,Merchant Payment,281.58,success,,PartnerX
546447,136781,2026-04-29 11:42:18,Wallet Transfer,84.42,success,,PartnerX
546448,136781,2026-04-13 07:53:53,Mobile Recharge,703.9,success,,HDFCPay
546449,136781,2026-04-19 23:52:36,Bill Payment,916.23,success,,HDFCPay
546450,136782,2026-03-15 04:42:07,UPI,834.69,failed,insufficient_funds,SBIPay
546451,136782,2026-03-25 04:52:56,Wallet Transfer,65.59,success,,AxisPay
546452,136782,2026-03-14 13:21:13,Merchant Payment,200.22,success,,HDFCPay
546453,136782,2026-04-05 18:33:31,Bill Payment,244.15,success,,PartnerX
546454,136782,2026-03-30 08:54:23,UPI,240.23,success,,PartnerX
546455,136782,2026-03-20 10:46:09,Bill Payment,129.51,success,,PartnerX
546456,136782,2026-03-12 23:43:57,Wallet Transfer,142.51,success,,HDFCPay
546457,136782,2026-03-20 11:16:44,UPI,230.43,success,,ICICIPay
546458,136783,2026-04-10 19:27:50,Mobile Recharge,271.44,success,,PartnerX
546459,136783,2026-04-10 15:37:25,UPI,270.47,success,,AxisPay
546460,136784,2026-04-12 02:59:17,Wallet Transfer,268.29,success,,PartnerX
546461,136784,2026-04-15 13:42:59,Bill Payment,142.89,success,,ICICIPay
546462,136784,2026-04-20 06:40:46,Merchant Payment,66.2,success,,SBIPay
546463,136784,2026-04-19 14:45:41,Wallet Transfer,57.73,success,,AxisPay
546464,136784,2026-04-19 21:53:40,UPI,348.2,success,,HDFCPay
546465,136791,2026-02-05 17:38:20,Merchant Payment,314.8,success,,PartnerX
546466,136791,2026-02-06 20:08:47,Mobile Recharge,209.52,success,,ICICIPay
546467,136791,2026-02-06 21:47:20,Merchant Payment,44.65,failed,timeout,PartnerX
546468,136791,2026-02-10 16:59:32,Wallet Transfer,43.58,success,,AxisPay
546469,136798,2026-01-10 04:43:20,Wallet Transfer,735.59,success,,ICICIPay
546470,136798,2026-01-27 04:19:09,Wallet Transfer,334.6,success,,AxisPay
546471,136798,2026-01-11 08:10:42,Merchant Payment,289.77,success,,AxisPay
546472,136798,2026-01-17 02:33:18,Bill Payment,312.99,success,,ICICIPay
546473,136801,2026-02-13 04:39:54,Mobile Recharge,90.08,success,,AxisPay
546474,136801,2026-02-15 13:52:23,Mobile Recharge,150.4,success,,PartnerX
546475,136805,2026-04-20 21:38:58,Bill Payment,345.12,success,,SBIPay
546476,136806,2026-04-12 11:50:45,Wallet Transfer,993.51,success,,PartnerX
546477,136806,2026-04-07 22:04:59,Mobile Recharge,367.94,success,,AxisPay
546478,136806,2026-04-13 07:46:11,Merchant Payment,162.64,success,,SBIPay
546479,136806,2026-04-13 06:10:10,Bill Payment,68.2,success,,PartnerX
546480,136807,2026-06-10 19:18:58,UPI,26.56,success,,ICICIPay
546481,136807,2026-05-31 06:30:42,Wallet Transfer,406.9,success,,ICICIPay
546482,136807,2026-05-27 23:05:23,UPI,28.24,success,,SBIPay
546483,136807,2026-05-27 10:12:50,Wallet Transfer,732.75,success,,AxisPay
546484,136810,2026-03-20 21:55:24,UPI,123.1,success,,HDFCPay
546485,136817,2026-03-22 11:21:25,UPI,788.16,success,,AxisPay
546486,136817,2026-03-07 06:57:18,Mobile Recharge,1061.96,success,,AxisPay
546487,136817,2026-03-11 17:53:41,Wallet Transfer,77.08,success,,HDFCPay
546488,136817,2026-03-03 05:46:05,UPI,204.38,success,,PartnerX
546489,136819,2026-02-02 09:41:05,Merchant Payment,240.08,success,,PartnerX
546490,136819,2026-02-10 17:07:55,Wallet Transfer,148.6,success,,SBIPay
546491,136819,2026-01-26 20:32:38,Mobile Recharge,1964.86,success,,SBIPay
546492,136819,2026-01-31 02:52:48,Wallet Transfer,34.21,success,,ICICIPay
546493,136819,2026-02-05 19:46:55,Merchant Payment,288.32,success,,AxisPay
546494,136819,2026-01-29 17:18:36,Wallet Transfer,137.98,success,,AxisPay
546495,136819,2026-02-22 14:45:58,Wallet Transfer,190.14,success,,SBIPay
546496,136819,2026-02-13 14:13:20,UPI,184.7,success,,AxisPay
546497,136819,2026-02-06 11:49:22,Bill Payment,580.49,success,,ICICIPay
546498,136819,2026-03-09 01:54:03,Mobile Recharge,227.39,success,,AxisPay
546499,136820,2026-04-07 12:27:38,Merchant Payment,320.9,success,,ICICIPay
546500,136820,2026-04-04 20:40:38,Wallet Transfer,807.69,success,,SBIPay
546501,136821,2026-06-12 11:55:57,UPI,555.08,success,,PartnerX
546502,136821,2026-06-23 06:57:23,UPI,268.42,success,,AxisPay
546503,136821,2026-06-17 16:27:25,Wallet Transfer,58.98,success,,HDFCPay
546504,136821,2026-06-16 22:59:42,Bill Payment,156.82,success,,HDFCPay
546505,136821,2026-06-18 14:25:24,Bill Payment,118.2,success,,SBIPay
546506,136824,2026-05-27 09:47:38,Wallet Transfer,503.24,success,,PartnerX
546507,136824,2026-05-18 13:21:21,Wallet Transfer,22.08,success,,ICICIPay
546508,136824,2026-04-30 16:13:00,Mobile Recharge,224.86,success,,AxisPay
546509,136824,2026-05-15 10:17:44,Merchant Payment,86.4,success,,HDFCPay
546510,136824,2026-05-04 14:38:57,Merchant Payment,596.64,success,,ICICIPay
546511,136824,2026-05-07 21:12:23,Mobile Recharge,110.36,failed,timeout,SBIPay
546512,136824,2026-05-13 07:30:54,Wallet Transfer,98.92,success,,ICICIPay
546513,136824,2026-05-05 00:45:56,Bill Payment,32.28,success,,PartnerX
546514,136824,2026-05-23 05:20:09,Merchant Payment,221.69,success,,AxisPay
546515,136824,2026-05-10 21:40:29,UPI,32.41,success,,PartnerX
546516,136827,2026-06-10 00:26:19,Bill Payment,177.13,success,,SBIPay
546517,136828,2026-05-27 17:51:28,UPI,157.91,success,,PartnerX
546518,136829,2026-06-18 15:56:22,Wallet Transfer,176.0,success,,ICICIPay
546519,136829,2026-06-15 19:41:49,Merchant Payment,166.68,success,,SBIPay
546520,136829,2026-06-16 13:26:06,Merchant Payment,190.18,success,,HDFCPay
546521,136829,2026-06-17 03:40:09,Mobile Recharge,78.05,success,,AxisPay
546522,136829,2026-06-16 10:41:34,UPI,193.68,success,,SBIPay
546523,136829,2026-06-14 13:37:27,Mobile Recharge,101.7,success,,AxisPay
546524,136830,2026-06-21 05:07:40,UPI,556.38,success,,ICICIPay
546525,136830,2026-06-25 12:26:41,Merchant Payment,104.35,success,,AxisPay
546526,136830,2026-06-24 01:09:12,UPI,51.37,success,,HDFCPay
546527,136832,2026-04-11 12:24:05,UPI,145.66,success,,SBIPay
546528,136832,2026-04-08 04:01:28,Wallet Transfer,360.52,success,,HDFCPay
546529,136834,2026-05-11 01:50:37,Bill Payment,241.27,success,,SBIPay
546530,136835,2026-05-27 06:28:40,Bill Payment,169.91,success,,ICICIPay
546531,136835,2026-06-03 12:37:38,Bill Payment,519.02,success,,ICICIPay
546532,136836,2026-05-27 01:08:46,Merchant Payment,261.88,success,,ICICIPay
546533,136836,2026-05-14 16:18:39,Wallet Transfer,435.46,success,,AxisPay
546534,136836,2026-05-19 12:16:44,Merchant Payment,218.12,success,,HDFCPay
546535,136837,2026-04-09 12:10:12,UPI,102.6,success,,PartnerX
546536,136837,2026-04-03 06:45:38,UPI,312.22,success,,AxisPay
546537,136837,2026-04-08 05:01:53,Mobile Recharge,198.49,success,,SBIPay
546538,136841,2026-03-18 15:46:53,Bill Payment,46.03,success,,SBIPay
546539,136841,2026-03-21 20:20:09,Wallet Transfer,354.95,success,,PartnerX
546540,136841,2026-03-10 06:35:38,Mobile Recharge,287.34,success,,AxisPay
546541,136842,2026-04-06 01:10:59,Bill Payment,291.31,success,,HDFCPay
546542,136842,2026-03-30 04:46:12,Bill Payment,250.59,success,,HDFCPay
546543,136842,2026-04-13 03:09:32,Mobile Recharge,152.22,success,,AxisPay
546544,136844,2026-02-08 06:49:42,Bill Payment,107.81,success,,PartnerX
546545,136844,2026-02-05 09:54:36,Bill Payment,35.81,success,,PartnerX
546546,136844,2026-01-24 10:14:38,Merchant Payment,88.28,success,,HDFCPay
546547,136844,2026-01-25 07:29:11,Bill Payment,304.15,success,,PartnerX
546548,136845,2026-03-25 10:26:18,UPI,147.22,success,,SBIPay
546549,136846,2026-03-28 01:22:52,Bill Payment,115.48,failed,insufficient_funds,ICICIPay
546550,136846,2026-04-03 04:18:50,UPI,129.12,failed,insufficient_funds,PartnerX
546551,136846,2026-04-03 10:44:08,Wallet Transfer,167.12,success,,SBIPay
546552,136846,2026-03-29 19:47:39,Wallet Transfer,239.5,success,,ICICIPay
546553,136847,2026-05-21 12:28:03,Merchant Payment,589.62,success,,PartnerX
546554,136847,2026-05-24 07:54:03,Bill Payment,338.6,success,,SBIPay
546555,136847,2026-05-17 17:58:12,Bill Payment,174.99,success,,PartnerX
546556,136847,2026-05-18 15:21:08,Mobile Recharge,280.72,success,,HDFCPay
546557,136847,2026-06-01 06:48:22,UPI,801.13,success,,ICICIPay
546558,136847,2026-05-28 20:48:46,Wallet Transfer,32.68,success,,PartnerX
546559,136847,2026-06-08 01:18:04,UPI,63.43,success,,AxisPay
546560,136853,2026-02-03 16:17:29,Wallet Transfer,568.67,success,,HDFCPay
546561,136854,2026-04-12 04:20:02,UPI,140.32,success,,PartnerX
546562,136855,2026-06-04 01:17:05,UPI,56.41,success,,ICICIPay
546563,136857,2026-03-29 10:49:43,Merchant Payment,104.68,success,,SBIPay
546564,136861,2026-05-14 18:27:53,Wallet Transfer,125.06,success,,ICICIPay
546565,136861,2026-05-23 02:51:01,Wallet Transfer,1832.06,success,,AxisPay
546566,136861,2026-05-24 02:18:38,UPI,2414.51,success,,ICICIPay
546567,136861,2026-05-15 19:01:30,Wallet Transfer,201.87,success,,SBIPay
546568,136861,2026-05-15 00:25:07,Wallet Transfer,130.61,success,,PartnerX
546569,136861,2026-06-01 04:37:37,Mobile Recharge,582.05,pending,,HDFCPay
546570,136861,2026-05-18 08:54:19,Bill Payment,649.2,success,,PartnerX
546571,136861,2026-06-16 09:38:42,Mobile Recharge,273.66,success,,HDFCPay
546572,136861,2026-05-22 20:53:17,UPI,68.3,success,,HDFCPay
546573,136861,2026-05-19 10:04:42,Bill Payment,109.33,success,,SBIPay
546574,136865,2026-03-31 21:30:10,Wallet Transfer,101.38,success,,PartnerX
546575,136865,2026-04-07 15:14:16,Merchant Payment,326.31,success,,SBIPay
546576,136865,2026-04-08 13:13:25,Bill Payment,63.88,success,,PartnerX
546577,136865,2026-04-02 07:54:12,Bill Payment,122.4,success,,AxisPay
546578,136867,2026-05-04 08:59:49,Wallet Transfer,389.13,success,,AxisPay
546579,136868,2026-04-03 07:55:54,Mobile Recharge,210.71,success,,ICICIPay
546580,136868,2026-03-20 06:44:51,Bill Payment,100.19,success,,HDFCPay
546581,136868,2026-04-08 05:21:07,Wallet Transfer,299.31,failed,bank_declined,HDFCPay
546582,136868,2026-04-07 20:11:09,Mobile Recharge,214.0,success,,HDFCPay
546583,136868,2026-03-21 01:38:34,Mobile Recharge,43.91,success,,AxisPay
546584,136868,2026-03-25 21:10:45,Merchant Payment,436.76,success,,ICICIPay
546585,136868,2026-03-21 07:09:08,Merchant Payment,339.39,success,,HDFCPay
546586,136869,2026-03-06 19:56:33,Merchant Payment,1080.37,failed,insufficient_funds,PartnerX
546587,136869,2026-02-13 23:40:17,Wallet Transfer,266.42,success,,SBIPay
546588,136870,2026-05-19 11:00:00,Bill Payment,31.36,success,,SBIPay
546589,136870,2026-05-19 17:20:54,Merchant Payment,187.21,success,,SBIPay
546590,136872,2026-01-10 10:12:06,Merchant Payment,307.12,success,,AxisPay
546591,136872,2026-01-14 19:48:29,UPI,188.01,success,,PartnerX
546592,136872,2026-01-12 10:18:32,Wallet Transfer,526.33,success,,SBIPay
546593,136874,2026-05-18 14:31:03,Mobile Recharge,697.65,success,,PartnerX
546594,136874,2026-06-07 05:00:34,UPI,234.19,success,,ICICIPay
546595,136874,2026-05-14 00:42:04,Bill Payment,321.56,success,,PartnerX
546596,136874,2026-05-16 00:43:49,Wallet Transfer,189.87,success,,HDFCPay
546597,136874,2026-05-13 16:27:50,Bill Payment,142.07,success,,ICICIPay
546598,136878,2026-04-03 11:54:00,Mobile Recharge,87.5,failed,bank_declined,AxisPay
546599,136879,2026-05-05 08:50:04,Mobile Recharge,569.31,success,,HDFCPay
546600,136879,2026-04-24 07:59:33,Wallet Transfer,165.38,success,,PartnerX
546601,136880,2026-03-01 18:49:29,Mobile Recharge,434.92,success,,AxisPay
546602,136887,2026-06-02 10:42:43,Bill Payment,599.98,success,,HDFCPay
546603,136888,2026-01-08 04:58:25,Mobile Recharge,1552.86,success,,HDFCPay
546604,136890,2026-01-12 10:53:01,UPI,386.42,success,,ICICIPay
546605,136893,2026-03-08 05:21:36,Mobile Recharge,804.3,success,,SBIPay
546606,136894,2026-05-29 22:52:33,Wallet Transfer,818.97,success,,AxisPay
546607,136899,2026-03-08 05:39:08,Bill Payment,71.97,success,,SBIPay
546608,136899,2026-03-05 09:46:57,Wallet Transfer,156.31,success,,ICICIPay
546609,136899,2026-02-24 18:37:11,Bill Payment,77.86,success,,HDFCPay
546610,136899,2026-02-25 15:13:27,UPI,120.83,success,,AxisPay
546611,136899,2026-02-22 18:42:18,Merchant Payment,89.92,success,,SBIPay
546612,136899,2026-02-27 06:18:51,Bill Payment,970.38,success,,SBIPay
546613,136901,2026-06-11 02:54:23,UPI,313.47,success,,HDFCPay
546614,136901,2026-06-09 18:25:14,Bill Payment,76.32,success,,AxisPay
546615,136905,2026-06-22 21:05:23,Mobile Recharge,230.71,success,,HDFCPay
546616,136905,2026-06-16 15:26:55,Wallet Transfer,610.99,failed,timeout,ICICIPay
546617,136905,2026-06-18 23:07:57,UPI,182.41,success,,AxisPay
546618,136905,2026-06-13 03:38:37,UPI,470.29,success,,SBIPay
546619,136905,2026-06-30 19:36:06,Wallet Transfer,1200.75,success,,AxisPay
546620,136906,2026-05-12 06:13:49,Wallet Transfer,3084.57,success,,SBIPay
546621,136909,2026-05-06 01:46:22,Bill Payment,385.11,success,,HDFCPay
546622,136910,2026-01-25 05:13:18,Wallet Transfer,325.47,success,,PartnerX
546623,136910,2026-01-10 06:02:42,Mobile Recharge,920.11,success,,HDFCPay
546624,136910,2026-01-13 00:45:58,Wallet Transfer,197.09,success,,PartnerX
546625,136910,2026-01-31 21:19:25,Wallet Transfer,309.76,success,,HDFCPay
546626,136910,2026-01-12 11:58:48,Bill Payment,617.65,success,,AxisPay
546627,136910,2026-01-18 15:35:16,UPI,130.01,success,,HDFCPay
546628,136911,2026-01-20 04:56:05,Merchant Payment,192.79,success,,ICICIPay
546629,136912,2026-05-07 17:10:30,Bill Payment,183.72,success,,PartnerX
546630,136913,2026-04-26 04:56:14,Wallet Transfer,169.5,success,,AxisPay
546631,136914,2026-04-12 02:23:05,Merchant Payment,427.23,success,,ICICIPay
546632,136914,2026-04-19 04:03:13,Bill Payment,76.21,success,,HDFCPay
546633,136914,2026-04-11 00:37:47,Mobile Recharge,47.51,success,,ICICIPay
546634,136915,2026-06-23 09:12:30,Bill Payment,405.88,success,,SBIPay
546635,136915,2026-06-15 06:57:42,Mobile Recharge,93.38,success,,PartnerX
546636,136915,2026-06-17 04:24:17,Bill Payment,214.75,success,,PartnerX
546637,136915,2026-06-11 09:00:38,UPI,77.56,success,,SBIPay
546638,136915,2026-06-16 11:36:58,Wallet Transfer,1150.07,failed,insufficient_funds,HDFCPay
546639,136920,2026-01-28 12:14:13,Wallet Transfer,640.8,success,,PartnerX
546640,136920,2026-01-28 16:33:58,Mobile Recharge,193.77,success,,AxisPay
546641,136920,2026-02-05 22:03:03,Wallet Transfer,30.76,failed,insufficient_funds,AxisPay
546642,136920,2026-02-05 22:46:07,Merchant Payment,554.14,success,,SBIPay
546643,136920,2026-01-30 15:23:39,Wallet Transfer,161.81,success,,PartnerX
546644,136920,2026-02-10 16:18:32,Bill Payment,111.6,success,,AxisPay
546645,136920,2026-02-07 20:20:16,Merchant Payment,133.9,success,,HDFCPay
546646,136920,2026-02-02 09:29:00,Bill Payment,174.51,success,,SBIPay
546647,136920,2026-02-13 00:07:34,Wallet Transfer,221.05,success,,HDFCPay
546648,136920,2026-02-04 06:22:35,Mobile Recharge,47.74,success,,AxisPay
546649,136920,2026-01-30 09:25:19,Mobile Recharge,356.95,success,,AxisPay
546650,136920,2026-02-22 13:11:24,Bill Payment,104.89,success,,PartnerX
546651,136921,2026-05-21 05:25:02,UPI,249.93,success,,SBIPay
546652,136921,2026-05-27 09:24:03,Mobile Recharge,124.05,success,,AxisPay
546653,136921,2026-05-24 15:09:06,Wallet Transfer,147.45,success,,PartnerX
546654,136921,2026-05-24 19:50:49,Merchant Payment,24.78,success,,AxisPay
546655,136921,2026-05-20 19:40:00,Bill Payment,677.52,success,,PartnerX
546656,136921,2026-05-25 02:34:38,Bill Payment,484.84,success,,PartnerX
546657,136921,2026-06-07 03:17:11,Wallet Transfer,192.43,success,,ICICIPay
546658,136925,2026-01-26 04:13:30,UPI,115.67,success,,ICICIPay
546659,136925,2026-01-24 00:33:29,Bill Payment,103.63,success,,PartnerX
546660,136930,2026-06-25 13:56:20,Bill Payment,538.75,success,,AxisPay
546661,136930,2026-06-30 04:34:53,Merchant Payment,78.49,success,,PartnerX
546662,136940,2026-03-29 23:43:48,Merchant Payment,150.8,success,,AxisPay
546663,136940,2026-03-30 17:46:03,Mobile Recharge,806.22,success,,HDFCPay
546664,136940,2026-04-05 14:05:53,Bill Payment,613.67,success,,SBIPay
546665,136940,2026-04-04 21:25:43,Mobile Recharge,408.68,success,,ICICIPay
546666,136940,2026-04-07 04:06:04,UPI,385.48,failed,timeout,SBIPay
546667,136940,2026-04-07 14:46:03,Mobile Recharge,562.91,success,,SBIPay
546668,136941,2026-04-08 02:41:53,Mobile Recharge,95.8,success,,PartnerX
546669,136941,2026-04-03 21:21:21,Bill Payment,226.96,success,,HDFCPay
546670,136941,2026-04-05 20:35:02,Mobile Recharge,237.91,success,,AxisPay
546671,136941,2026-04-15 06:15:24,Wallet Transfer,81.61,failed,timeout,AxisPay
546672,136941,2026-04-09 09:49:48,Merchant Payment,34.38,success,,AxisPay
546673,136941,2026-04-01 13:16:13,UPI,356.77,success,,AxisPay
546674,136941,2026-04-03 04:52:15,UPI,912.83,success,,HDFCPay
546675,136941,2026-04-03 14:39:51,Bill Payment,68.22,success,,ICICIPay
546676,136941,2026-04-06 05:32:49,Mobile Recharge,48.91,success,,HDFCPay
546677,136941,2026-04-11 05:34:41,Mobile Recharge,109.9,pending,,AxisPay
546678,136941,2026-04-02 22:24:38,Merchant Payment,159.06,success,,AxisPay
546679,136941,2026-04-04 05:54:56,Merchant Payment,94.95,success,,HDFCPay
546680,136941,2026-04-05 04:40:54,Mobile Recharge,1217.16,success,,HDFCPay
546681,136944,2026-04-10 11:28:18,Merchant Payment,190.52,success,,ICICIPay
546682,136944,2026-05-01 17:43:21,UPI,545.15,failed,insufficient_funds,AxisPay
546683,136946,2026-04-12 08:48:55,Wallet Transfer,518.38,success,,SBIPay
546684,136946,2026-04-15 11:14:36,UPI,130.79,success,,SBIPay
546685,136946,2026-05-20 08:59:50,Wallet Transfer,243.29,success,,SBIPay
546686,136946,2026-04-26 23:26:21,Merchant Payment,560.29,success,,SBIPay
546687,136946,2026-04-15 18:57:34,Bill Payment,302.27,success,,ICICIPay
546688,136946,2026-04-12 23:13:58,UPI,246.47,success,,PartnerX
546689,136946,2026-04-13 03:34:39,UPI,36.28,success,,PartnerX
546690,136946,2026-04-30 17:54:05,Merchant Payment,83.48,success,,PartnerX
546691,136946,2026-04-16 07:46:19,Wallet Transfer,115.5,success,,AxisPay
546692,136946,2026-05-11 01:23:12,UPI,152.87,success,,ICICIPay
546693,136946,2026-04-19 15:06:17,UPI,367.44,success,,SBIPay
546694,136946,2026-04-17 07:04:56,Mobile Recharge,224.95,success,,HDFCPay
546695,136946,2026-04-19 09:32:48,UPI,1246.99,success,,AxisPay
546696,136946,2026-04-27 23:05:53,Wallet Transfer,77.4,success,,HDFCPay
546697,136947,2026-03-30 22:55:45,Mobile Recharge,40.11,success,,HDFCPay
546698,136947,2026-04-27 06:58:15,Mobile Recharge,593.91,success,,PartnerX
546699,136947,2026-03-15 17:29:24,Bill Payment,569.47,success,,PartnerX
546700,136947,2026-03-28 03:39:36,Bill Payment,93.57,success,,HDFCPay
546701,136948,2026-06-06 02:19:50,UPI,10.0,failed,timeout,SBIPay
546702,136953,2026-06-23 06:30:00,Merchant Payment,127.86,success,,HDFCPay
