ticket_id,user_id,created_at,category,issue_text,sentiment,resolution_time_hours
906245,135364,2026-06-30 06:13:52,KYC Issues,I am unable to complete KYC document verification.,negative,7.58
906246,138319,2026-02-02 00:39:51,Account,I need help with my account.,neutral,7.71
906247,123752,2026-03-21 09:18:44,Account,I need help with my account.,neutral,2.02
906248,130259,2026-02-15 10:31:35,KYC Issues,I am unable to complete KYC document verification.,negative,3.27
906249,108114,2026-02-27 18:41:48,Account,I need help with my account.,neutral,2.24
906250,148563,2026-03-15 10:49:50,Payment Failure,My payment failed and I do not know why.,negative,5.8
906251,110792,2026-02-03 18:15:17,App Performance,The app feels slow and sometimes freezes.,negative,2.08
906252,132835,2026-06-21 07:36:13,KYC Issues,I am unable to complete KYC document verification.,negative,9.54
906253,125057,2026-05-18 21:14:10,Payment Failure,My payment failed and I do not know why.,negative,5.79
906254,141777,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,5.87
906255,131982,2026-03-12 02:43:44,Account,I need help with my account.,neutral,7.36
906256,108195,2026-01-11 08:20:23,Rewards,The rewards experience is confusing.,neutral,1.87
906257,133192,2026-06-03 07:02:49,Payment Failure,My payment failed and I do not know why.,negative,7.75
906258,114382,2026-04-22 20:32:03,App Performance,The app feels slow and sometimes freezes.,negative,10.44
906259,140921,2026-05-25 21:21:43,Rewards,The rewards experience is confusing.,neutral,14.79
906260,107235,2026-06-04 19:42:57,Rewards,The rewards experience is confusing.,neutral,17.32
906261,126989,2026-02-22 23:49:30,App Performance,The app feels slow and sometimes freezes.,negative,1.64
906262,110070,2026-06-24 18:41:12,Payment Failure,My payment failed and I do not know why.,negative,3.61
906263,132281,2026-05-14 04:23:57,KYC Issues,I am unable to complete KYC document verification.,negative,1.75
906264,135075,2026-01-28 17:42:36,App Performance,The app feels slow and sometimes freezes.,negative,9.45
906265,134185,2026-02-09 19:04:34,KYC Issues,I am unable to complete KYC document verification.,negative,8.42
906266,129580,2026-03-08 04:37:35,KYC Issues,I am unable to complete KYC document verification.,negative,6.05
906267,142111,2026-06-24 13:00:15,Account,I need help with my account.,neutral,12.32
906268,131145,2026-06-25 16:46:54,KYC Issues,I am unable to complete KYC document verification.,negative,3.88
906269,101167,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,8.8
906270,149835,2026-02-18 07:05:29,App Performance,The app feels slow and sometimes freezes.,negative,12.6
906271,135301,2026-01-15 10:35:00,Account,I need help with my account.,neutral,3.52
906272,137354,2026-02-23 14:48:59,Rewards,The rewards experience is confusing.,neutral,30.91
906273,148204,2026-06-05 15:40:20,Rewards,The rewards experience is confusing.,neutral,10.34
906274,147543,2026-03-11 02:36:41,Payment Failure,My payment failed and I do not know why.,negative,13.72
906275,129854,2026-01-20 08:58:15,KYC Issues,I am unable to complete KYC document verification.,negative,3.78
906276,137188,2026-05-03 09:16:08,Payment Failure,My payment failed and I do not know why.,negative,2.37
906277,132391,2026-06-10 21:06:59,Rewards,The rewards experience is confusing.,neutral,4.18
906278,117272,2026-03-01 10:32:52,Account,I need help with my account.,neutral,7.75
906279,122931,2026-01-19 06:56:26,Rewards,The rewards experience is confusing.,neutral,3.67
906280,144195,2026-05-18 13:34:05,Payment Failure,My payment failed and I do not know why.,negative,12.72
906281,136809,2026-01-18 06:04:25,Account,I need help with my account.,neutral,5.3
906282,126795,2026-04-12 11:08:29,Payment Failure,My payment failed and I do not know why.,negative,1.99
906283,102270,2026-03-16 15:28:13,Payment Failure,My payment failed and I do not know why.,negative,8.93
906284,123692,2026-03-22 22:07:01,Rewards,The rewards experience is confusing.,neutral,5.62
906285,128538,2026-04-14 05:22:53,Account,I need help with my account.,neutral,13.0
906286,102446,2026-01-20 09:54:21,App Performance,The app feels slow and sometimes freezes.,negative,2.54
906287,123183,2026-06-14 14:56:14,App Performance,The app feels slow and sometimes freezes.,negative,7.56
906288,124070,2026-03-11 10:05:08,KYC Issues,I am unable to complete KYC document verification.,negative,4.49
906289,121848,2026-02-25 17:24:12,Payment Failure,My payment failed and I do not know why.,negative,2.39
906290,124758,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,9.39
906291,117984,2026-06-14 12:59:58,App Performance,The app feels slow and sometimes freezes.,negative,17.39
906292,119304,2026-04-28 21:21:29,KYC Issues,I am unable to complete KYC document verification.,negative,4.7
906293,118277,2026-02-10 20:40:01,App Performance,The app feels slow and sometimes freezes.,negative,5.76
906294,147516,2026-06-12 12:22:20,Payment Failure,My payment failed and I do not know why.,negative,14.07
906295,105408,2026-05-21 03:04:18,Account,I need help with my account.,neutral,13.05
906296,102349,2026-03-13 13:47:25,KYC Issues,I am unable to complete KYC document verification.,negative,8.81
906297,126361,2026-05-19 01:04:24,Payment Failure,My payment failed and I do not know why.,negative,5.21
906298,145209,2026-05-03 04:10:45,Payment Failure,My payment failed and I do not know why.,negative,5.22
906299,116508,2026-05-05 22:38:41,KYC Issues,I am unable to complete KYC document verification.,negative,9.87
906300,133746,2026-04-01 12:58:35,Rewards,The rewards experience is confusing.,neutral,15.69
906301,127990,2026-03-13 04:13:13,KYC Issues,I am unable to complete KYC document verification.,negative,4.14
906302,132366,2026-04-12 08:43:45,Account,I need help with my account.,neutral,14.94
906303,109225,2026-06-25 05:27:55,Rewards,The rewards experience is confusing.,neutral,4.36
906304,108371,2026-06-30 23:59:59,Rewards,The rewards experience is confusing.,neutral,16.65
906305,146801,2026-02-01 12:59:58,Account,I need help with my account.,neutral,8.84
906306,139142,2026-05-11 04:01:18,KYC Issues,I am unable to complete KYC document verification.,negative,2.04
906307,109770,2026-04-24 07:40:13,App Performance,The app feels slow and sometimes freezes.,negative,3.16
906308,131272,2026-05-26 09:28:53,Payment Failure,My payment failed and I do not know why.,negative,7.41
906309,109556,2026-02-21 09:59:43,Payment Failure,My payment failed and I do not know why.,negative,11.48
906310,133646,2026-06-09 08:35:10,KYC Issues,I am unable to complete KYC document verification.,negative,13.81
906311,135138,2026-05-11 11:50:39,Rewards,The rewards experience is confusing.,neutral,30.96
906312,122861,2026-02-22 13:10:42,App Performance,The app feels slow and sometimes freezes.,negative,1.69
906313,107896,2026-06-30 23:59:59,Rewards,The rewards experience is confusing.,neutral,0.37
906314,134964,2026-04-15 22:26:49,Account,I need help with my account.,neutral,33.3
906315,138174,2026-03-11 09:39:25,Account,I need help with my account.,neutral,15.9
906316,101789,2026-06-20 13:37:38,Rewards,The rewards experience is confusing.,neutral,3.51
906317,126477,2026-04-07 00:35:32,KYC Issues,I am unable to complete KYC document verification.,negative,15.23
906318,132996,2026-06-02 04:25:10,Payment Failure,My payment failed and I do not know why.,negative,4.73
906319,100893,2026-05-27 01:15:18,App Performance,The app feels slow and sometimes freezes.,negative,10.78
906320,114721,2026-01-29 04:31:38,KYC Issues,I am unable to complete KYC document verification.,negative,1.87
906321,131572,2026-03-01 19:04:23,Payment Failure,My payment failed and I do not know why.,negative,10.79
906322,106736,2026-05-08 22:51:58,Rewards,The rewards experience is confusing.,neutral,9.84
906323,138671,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,13.37
906324,118431,2026-03-18 22:18:37,Payment Failure,My payment failed and I do not know why.,negative,21.93
906325,118538,2026-01-23 20:30:56,Account,I need help with my account.,neutral,3.15
906326,100431,2026-06-02 19:33:58,Payment Failure,My payment failed and I do not know why.,negative,18.06
906327,125628,2026-02-20 05:37:34,Account,I need help with my account.,neutral,7.06
906328,111190,2026-03-29 17:10:23,App Performance,The app feels slow and sometimes freezes.,negative,4.8
906329,112709,2026-03-13 03:41:12,Payment Failure,My payment failed and I do not know why.,negative,16.29
906330,109739,2026-04-24 05:10:12,KYC Issues,I am unable to complete KYC document verification.,negative,3.83
906331,148874,2026-01-20 19:37:29,Account,I need help with my account.,neutral,13.88
906332,112031,2026-04-26 22:33:08,Account,I need help with my account.,neutral,3.1
906333,132823,2026-01-26 08:12:36,KYC Issues,I am unable to complete KYC document verification.,negative,4.03
906334,149637,2026-05-20 13:43:41,Account,I need help with my account.,neutral,7.58
906335,101617,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,9.76
906336,102865,2026-06-30 04:28:17,Payment Failure,My payment failed and I do not know why.,negative,17.82
906337,100253,2026-02-28 08:11:32,Account,I need help with my account.,neutral,6.11
906338,107965,2026-04-14 09:15:15,App Performance,The app feels slow and sometimes freezes.,negative,18.75
906339,127816,2026-05-05 12:00:32,Rewards,The rewards experience is confusing.,neutral,8.32
906340,100677,2026-02-11 21:15:12,Payment Failure,My payment failed and I do not know why.,negative,2.37
906341,107097,2026-04-26 17:11:46,Payment Failure,My payment failed and I do not know why.,negative,24.23
906342,144810,2026-06-24 03:28:52,KYC Issues,I am unable to complete KYC document verification.,negative,14.8
906343,110874,2026-04-26 06:40:25,Payment Failure,My payment failed and I do not know why.,negative,16.86
906344,140078,2026-05-14 14:37:54,Rewards,The rewards experience is confusing.,neutral,5.75
906345,116530,2026-05-10 12:08:47,Rewards,The rewards experience is confusing.,neutral,3.91
906346,115983,2026-02-25 22:00:04,Account,I need help with my account.,neutral,4.32
906347,148975,2026-06-08 16:26:38,Payment Failure,My payment failed and I do not know why.,negative,0.64
906348,101671,2026-05-31 20:33:22,KYC Issues,I am unable to complete KYC document verification.,negative,12.47
906349,124274,2026-01-16 14:24:56,KYC Issues,I am unable to complete KYC document verification.,negative,3.15
906350,114274,2026-01-15 21:02:39,Payment Failure,My payment failed and I do not know why.,negative,8.04
906351,110613,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,0.54
906352,102645,2026-06-15 02:52:01,App Performance,The app feels slow and sometimes freezes.,negative,11.64
906353,119388,2026-02-23 10:31:38,KYC Issues,I am unable to complete KYC document verification.,negative,7.58
906354,113572,2026-03-27 10:55:11,Account,I need help with my account.,neutral,2.26
906355,132648,2026-02-20 04:37:34,Account,I need help with my account.,neutral,6.55
906356,114425,2026-06-24 10:15:31,KYC Issues,I am unable to complete KYC document verification.,negative,22.89
906357,130951,2026-03-17 14:19:52,Payment Failure,My payment failed and I do not know why.,negative,1.51
906358,108297,2026-05-07 04:21:37,App Performance,The app feels slow and sometimes freezes.,negative,8.6
906359,117051,2026-04-17 14:23:53,Payment Failure,My payment failed and I do not know why.,negative,5.4
906360,120905,2026-01-30 05:30:57,App Performance,The app feels slow and sometimes freezes.,negative,4.0
906361,117916,2026-05-22 06:57:41,KYC Issues,I am unable to complete KYC document verification.,negative,10.81
906362,144944,2026-06-30 23:59:59,Payment Failure,My payment failed and I do not know why.,negative,14.25
906363,142549,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,5.42
906364,148169,2026-03-23 06:55:49,KYC Issues,I am unable to complete KYC document verification.,negative,1.14
906365,138902,2026-02-28 04:09:36,KYC Issues,I am unable to complete KYC document verification.,negative,22.51
906366,109023,2026-06-30 23:59:59,KYC Issues,I am unable to complete KYC document verification.,negative,9.13
906367,108756,2026-06-15 09:43:19,Payment Failure,My payment failed and I do not know why.,negative,2.0
906368,110596,2026-06-30 23:59:59,Account,I need help with my account.,neutral,2.14
906369,144398,2026-06-23 13:33:18,Payment Failure,My payment failed and I do not know why.,negative,3.43
906370,146146,2026-02-16 05:32:39,Payment Failure,My payment failed and I do not know why.,negative,2.74
906371,134928,2026-06-18 22:52:28,App Performance,The app feels slow and sometimes freezes.,negative,21.6
906372,138308,2026-04-09 13:53:19,Payment Failure,My payment failed and I do not know why.,negative,14.35
906373,139601,2026-04-10 11:35:21,KYC Issues,I am unable to complete KYC document verification.,negative,24.1
906374,121042,2026-04-30 01:57:26,KYC Issues,I am unable to complete KYC document verification.,negative,6.16
906375,134635,2026-05-10 11:14:20,Payment Failure,My payment failed and I do not know why.,negative,8.24
906376,129400,2026-06-30 23:59:59,App Performance,The app feels slow and sometimes freezes.,negative,34.16
906377,113427,2026-02-28 00:21:08,Account,I need help with my account.,neutral,6.33
906378,122765,2026-04-09 08:54:15,App Performance,The app feels slow and sometimes freezes.,negative,7.93
906379,129454,2026-03-27 22:02:32,KYC Issues,I am unable to complete KYC document verification.,negative,5.05
906380,124305,2026-02-08 01:47:43,KYC Issues,I am unable to complete KYC document verification.,negative,10.1
